"Time","Air Temp - Lascar (high res)"
1627723200000,22.5
1627723500000,22.5
1627723800000,22.5
1627724100000,22.5
1627724400000,22.5
1627724700000,22.5
1627725000000,22.5
1627725300000,22.5
1627725600000,22.5
1627725900000,22.5
1627726200000,22.5
1627726500000,22.5
1627726800000,22.5
1627727100000,22.5
1627727400000,22.5
1627727700000,22.5
1627728000000,22.5
1627728300000,22.5
1627728600000,22.5
1627728900000,22.5
1627729200000,22.5
1627729500000,22.5
1627729800000,22.5
1627730100000,22.5
1627730400000,22.5
1627730700000,22.5
1627731000000,22.5
1627731300000,22.5
1627731600000,22.5
1627731900000,22.5
1627732200000,22.5
1627732500000,22.5
1627732800000,22.5
1627733100000,22.5
1627733400000,22.5
1627733700000,22.5
1627734000000,22.5
1627734300000,22.5
1627734600000,22.5
1627734900000,22.5
1627735200000,22.5
1627735500000,22.5
1627735800000,22.5
1627736100000,23
1627736400000,23
1627736700000,23
1627737000000,23
1627737300000,23
1627737600000,23
1627737900000,23
1627738200000,23
1627738500000,23
1627738800000,23
1627739100000,23
1627739400000,23
1627739700000,23
1627740000000,23
1627740300000,23
1627740600000,23
1627740900000,23
1627741200000,23
1627741500000,23
1627741800000,23
1627742100000,23
1627742400000,23
1627742700000,23
1627743000000,23
1627743300000,23
1627743600000,23
1627743900000,22.5
1627744200000,22.5
1627744500000,22.5
1627744800000,22.5
1627745100000,22.5
1627745400000,22.5
1627745700000,22.5
1627746000000,22.5
1627746300000,22.5
1627746600000,22.5
1627746900000,22.5
1627747200000,23
1627747500000,23
1627747800000,23
1627748100000,23
1627748400000,23
1627748700000,23
1627749000000,23
1627749300000,22.5
1627749600000,22.5
1627749900000,22.5
1627750200000,22.5
1627750500000,22.5
1627750800000,22.5
1627751100000,22.5
1627751400000,22.5
1627751700000,22.5
1627752000000,22.5
1627752300000,22.5
1627752600000,22.5
1627752900000,22.5
1627753200000,22.5
1627753500000,22.5
1627753800000,22.5
1627754100000,22.5
1627754400000,22.5
1627754700000,22.5
1627755000000,22.5
1627755300000,22.5
1627755600000,22.5
1627755900000,22.5
1627756200000,22.5
1627756500000,22.5
1627756800000,22.5
1627757100000,22.5
1627757400000,22.5
1627757700000,22.5
1627758000000,22.5
1627758300000,22.5
1627758600000,22.5
1627758900000,22.5
1627759200000,22.5
1627759500000,22.5
1627759800000,22.5
1627760100000,22.5
1627760400000,22.5
1627760700000,22.5
1627761000000,22.5
1627761300000,22.5
1627761600000,22.5
1627761900000,22.5
1627762200000,22.5
1627762500000,22.5
1627762800000,22.5
1627763100000,22.5
1627763400000,22.5
1627763700000,22.5
1627764000000,22.5
1627764300000,22.5
1627764600000,22.5
1627764900000,22.5
1627765200000,22.5
1627765500000,22.5
1627765800000,22.5
1627766100000,22.5
1627766400000,22.5
1627766700000,22.5
1627767000000,22.5
1627767300000,22.5
1627767600000,22.5
1627767900000,22.5
1627768200000,22.5
1627768500000,22.5
1627768800000,22.5
1627769100000,22
1627769400000,22
1627769700000,22
1627770000000,22
1627770300000,22
1627770600000,22
1627770900000,22
1627771200000,22
1627771500000,22
1627771800000,22
1627772100000,22
1627772400000,22
1627772700000,22
1627773000000,22
1627773300000,22
1627773600000,22
1627773900000,22
1627774200000,22
1627774500000,22
1627774800000,22
1627775100000,22
1627775400000,22
1627775700000,22
1627776000000,22
1627776300000,22
1627776600000,22
1627776900000,22
1627777200000,22
1627777500000,22
1627777800000,22
1627778100000,22
1627778400000,22
1627778700000,22
1627779000000,22
1627779300000,22
1627779600000,22
1627779900000,22
1627780200000,22
1627780500000,22
1627780800000,22
1627781100000,22
1627781400000,22
1627781700000,22
1627782000000,22
1627782300000,22
1627782600000,22
1627782900000,22
1627783200000,21.5
1627783500000,21.5
1627783800000,21.5
1627784100000,21.5
1627784400000,21.5
1627784700000,21.5
1627785000000,21.5
1627785300000,21.5
1627785600000,21.5
1627785900000,21.5
1627786200000,21.5
1627786500000,21.5
1627786800000,21.5
1627787100000,21.5
1627787400000,21.5
1627787700000,21.5
1627788000000,21.5
1627788300000,21.5
1627788600000,21.5
1627788900000,21.5
1627789200000,21.5
1627789500000,21.5
1627789800000,21.5
1627790100000,21.5
1627790400000,21.5
1627790700000,21.5
1627791000000,21.5
1627791300000,21.5
1627791600000,21.5
1627791900000,21.5
1627792200000,21.5
1627792500000,21.5
1627792800000,21.5
1627793100000,21.5
1627793400000,21.5
1627793700000,21.5
1627794000000,21.5
1627794300000,21.5
1627794600000,21.5
1627794900000,21.5
1627795200000,21.5
1627795500000,21.5
1627795800000,21.5
1627796100000,21.5
1627796400000,21.5
1627796700000,21.5
1627797000000,21.5
1627797300000,21.5
1627797600000,21.5
1627797900000,21.5
1627798200000,21.5
1627798500000,21.5
1627798800000,21.5
1627799100000,21.5
1627799400000,21.5
1627799700000,21.5
1627800000000,21.5
1627800300000,21.5
1627800600000,21.5
1627800900000,21.5
1627801200000,21.5
1627801500000,21.5
1627801800000,21.5
1627802100000,21.5
1627802400000,21.5
1627802700000,21.5
1627803000000,21.5
1627803300000,21.5
1627803600000,21.5
1627803900000,21.5
1627804200000,21.5
1627804500000,21.5
1627804800000,21.5
1627805100000,21.5
1627805400000,21.5
1627805700000,21.5
1627806000000,21.5
1627806300000,22
1627806600000,22
1627806900000,22
1627807200000,22
1627807500000,22
1627807800000,22
1627808100000,22
1627808400000,22
1627808700000,22
1627809000000,22
1627809300000,22
1627809600000,22
1627809900000,22
1627810200000,22
1627810500000,22
1627810800000,22
1627811100000,22
1627811400000,22.5
1627811700000,22.5
1627812000000,22.5
1627812300000,22.5
1627812600000,22.5
1627812900000,22.5
1627813200000,22.5
1627813500000,22.5
1627813800000,22.5
1627814100000,22.5
1627814400000,22.5
1627814700000,22.5
1627815000000,22.5
1627815300000,23
1627815600000,23
1627815900000,23
1627816200000,23
1627816500000,23
1627816800000,23
1627817100000,23
1627817400000,23
1627817700000,23
1627818000000,23.5
1627818300000,23.5
1627818600000,23.5
1627818900000,23.5
1627819200000,24
1627819500000,24
1627819800000,24
1627820100000,24
1627820400000,24.5
1627820700000,24.5
1627821000000,24.5
1627821300000,24.5
1627821600000,24.5
1627821900000,24.5
1627822200000,24.5
1627822500000,24.5
1627822800000,24.5
1627823100000,24.5
1627823400000,24.5
1627823700000,24.5
1627824000000,24.5
1627824300000,24.5
1627824600000,24.5
1627824900000,24.5
1627825200000,24.5
1627825500000,24.5
1627825800000,24.5
1627826100000,24.5
1627826400000,24.5
1627826700000,24.5
1627827000000,24.5
1627827300000,24.5
1627827600000,24.5
1627827900000,24.5
1627828200000,24.5
1627828500000,24.5
1627828800000,24.5
1627829100000,24.5
1627829400000,24.5
1627829700000,24.5
1627830000000,24.5
1627830300000,24.5
1627830600000,24.5
1627830900000,24.5
1627831200000,24.5
1627831500000,24.5
1627831800000,24.5
1627832100000,24.5
1627832400000,24.5
1627832700000,24.5
1627833000000,24.5
1627833300000,24.5
1627833600000,24.5
1627833900000,24.5
1627834200000,24.5
1627834500000,24.5
1627834800000,24.5
1627835100000,24.5
1627835400000,24.5
1627835700000,24.5
1627836000000,24.5
1627836300000,24.5
1627836600000,24.5
1627836900000,24.5
1627837200000,24.5
1627837500000,24.5
1627837800000,24.5
1627838100000,24.5
1627838400000,24.5
1627838700000,24.5
1627839000000,24.5
1627839300000,24.5
1627839600000,24.5
1627839900000,24.5
1627840200000,24.5
1627840500000,24.5
1627840800000,24.5
1627841100000,24.5
1627841400000,24.5
1627841700000,24.5
1627842000000,24.5
1627842300000,24.5
1627842600000,24.5
1627842900000,24.5
1627843200000,24.5
1627843500000,24
1627843800000,24
1627844100000,24
1627844400000,24
1627844700000,24
1627845000000,24
1627845300000,24
1627845600000,24
1627845900000,24
1627846200000,24
1627846500000,24
1627846800000,24
1627847100000,24
1627847400000,24
1627847700000,24
1627848000000,24
1627848300000,24
1627848600000,24
1627848900000,24
1627849200000,24
1627849500000,24
1627849800000,24
1627850100000,24
1627850400000,24
1627850700000,23.5
1627851000000,23.5
1627851300000,23.5
1627851600000,23.5
1627851900000,23.5
1627852200000,23.5
1627852500000,23.5
1627852800000,23.5
1627853100000,23.5
1627853400000,23.5
1627853700000,23.5
1627854000000,23.5
1627854300000,23.5
1627854600000,23.5
1627854900000,23.5
1627855200000,23
1627855500000,23
1627855800000,23
1627856100000,23
1627856400000,23
1627856700000,23
1627857000000,23
1627857300000,23
1627857600000,23
1627857900000,23
1627858200000,23
1627858500000,23
1627858800000,23
1627859100000,23
1627859400000,23
1627859700000,22.5
1627860000000,22.5
1627860300000,22.5
1627860600000,22.5
1627860900000,22.5
1627861200000,22.5
1627861500000,22.5
1627861800000,22.5
1627862100000,22.5
1627862400000,22.5
1627862700000,22.5
1627863000000,22.5
1627863300000,22.5
1627863600000,22.5
1627863900000,22.5
1627864200000,22.5
1627864500000,22.5
1627864800000,22.5
1627865100000,22.5
1627865400000,22.5
1627865700000,22.5
1627866000000,22.5
1627866300000,22.5
1627866600000,22.5
1627866900000,22.5
1627867200000,22
1627867500000,22
1627867800000,22
1627868100000,22
1627868400000,22
1627868700000,22
1627869000000,22
1627869300000,22
1627869600000,22
1627869900000,22
1627870200000,22
1627870500000,22
1627870800000,22
1627871100000,22
1627871400000,22
1627871700000,22
1627872000000,22
1627872300000,22
1627872600000,22
1627872900000,22
1627873200000,22
1627873500000,22
1627873800000,22
1627874100000,22
1627874400000,22
1627874700000,22
1627875000000,22
1627875300000,22
1627875600000,22
1627875900000,22
1627876200000,22
1627876500000,22
1627876800000,22
1627877100000,22
1627877400000,22
1627877700000,22
1627878000000,22
1627878300000,22
1627878600000,21.5
1627878900000,21.5
1627879200000,21.5
1627879500000,21.5
1627879800000,21.5
1627880100000,21.5
1627880400000,21.5
1627880700000,21.5
1627881000000,21.5
1627881300000,21.5
1627881600000,21.5
1627881900000,21.5
1627882200000,21.5
1627882500000,21.5
1627882800000,21.5
1627883100000,21.5
1627883400000,21.5
1627883700000,21.5
1627884000000,21.5
1627884300000,21.5
1627884600000,21.5
1627884900000,21.5
1627885200000,21.5
1627885500000,21.5
1627885800000,21.5
1627886100000,21.5
1627886400000,21.5
1627886700000,21.5
1627887000000,21.5
1627887300000,21.5
1627887600000,21.5
1627887900000,21.5
1627888200000,21.5
1627888500000,21.5
1627888800000,21.5
1627889100000,21.5
1627889400000,21.5
1627889700000,21.5
1627890000000,21.5
1627890300000,21.5
1627890600000,21.5
1627890900000,21.5
1627891200000,22
1627891500000,22
1627891800000,22
1627892100000,22
1627892400000,22
1627892700000,22
1627893000000,22
1627893300000,22
1627893600000,22
1627893900000,22
1627894200000,22
1627894500000,22
1627894800000,22
1627895100000,22
1627895400000,22
1627895700000,22
1627896000000,22.5
1627896300000,22.5
1627896600000,22.5
1627896900000,22.5
1627897200000,22.5
1627897500000,22.5
1627897800000,22.5
1627898100000,22.5
1627898400000,23
1627898700000,23
1627899000000,23
1627899300000,23
1627899600000,23
1627899900000,23.5
1627900200000,23.5
1627900500000,23.5
1627900800000,23.5
1627901100000,23.5
1627901400000,23.5
1627901700000,24
1627902000000,24
1627902300000,24
1627902600000,24
1627902900000,24
1627903200000,24
1627903500000,24
1627903800000,24.5
1627904100000,24.5
1627904400000,24.5
1627904700000,24.5
1627905000000,24.5
1627905300000,24.5
1627905600000,24.5
1627905900000,24.5
1627906200000,24.5
1627906500000,24.5
1627906800000,25
1627907100000,25
1627907400000,25
1627907700000,25
1627908000000,25
1627908300000,25
1627908600000,25
1627908900000,25.5
1627909200000,25.5
1627909500000,25.5
1627909800000,25.5
1627910100000,25.5
1627910400000,25.5
1627910700000,25.5
1627911000000,26
1627911300000,26
1627911600000,26
1627911900000,26
1627912200000,26
1627912500000,26.5
1627912800000,26.5
1627913100000,26.5
1627913400000,26.5
1627913700000,26.5
1627914000000,27
1627914300000,27
1627914600000,27
1627914900000,27
1627915200000,27
1627915500000,27
1627915800000,27
1627916100000,27
1627916400000,27
1627916700000,27.5
1627917000000,27.5
1627917300000,27.5
1627917600000,27.5
1627917900000,27.5
1627918200000,27.5
1627918500000,27.5
1627918800000,27.5
1627919100000,27.5
1627919400000,27.5
1627919700000,27.5
1627920000000,27.5
1627920300000,27.5
1627920600000,27.5
1627920900000,27.5
1627921200000,27.5
1627921500000,27.5
1627921800000,27.5
1627922100000,27.5
1627922400000,27.5
1627922700000,27.5
1627923000000,27.5
1627923300000,27.5
1627923600000,27.5
1627923900000,27.5
1627924200000,27.5
1627924500000,27.5
1627924800000,27.5
1627925100000,27.5
1627925400000,27
1627925700000,27
1627926000000,27
1627926300000,27
1627926600000,27
1627926900000,27
1627927200000,27
1627927500000,27
1627927800000,27
1627928100000,27
1627928400000,26.5
1627928700000,26.5
1627929000000,26.5
1627929300000,26.5
1627929600000,26.5
1627929900000,26.5
1627930200000,26.5
1627930500000,26.5
1627930800000,26.5
1627931100000,26
1627931400000,26
1627931700000,26
1627932000000,26
1627932300000,26
1627932600000,26
1627932900000,26
1627933200000,26
1627933500000,26
1627933800000,25.5
1627934100000,25.5
1627934400000,25.5
1627934700000,25.5
1627935000000,25.5
1627935300000,25.5
1627935600000,25.5
1627935900000,25.5
1627936200000,25.5
1627936500000,25.5
1627936800000,25
1627937100000,25
1627937400000,25
1627937700000,25
1627938000000,25
1627938300000,25
1627938600000,25
1627938900000,25
1627939200000,25
1627939500000,25
1627939800000,25
1627940100000,24.5
1627940400000,24.5
1627940700000,24.5
1627941000000,24.5
1627941300000,24.5
1627941600000,24.5
1627941900000,24.5
1627942200000,24.5
1627942500000,24.5
1627942800000,24.5
1627943100000,24.5
1627943400000,24.5
1627943700000,24
1627944000000,24
1627944300000,24
1627944600000,24
1627944900000,24
1627945200000,24
1627945500000,24
1627945800000,24
1627946100000,24
1627946400000,24
1627946700000,24
1627947000000,24
1627947300000,24
1627947600000,24
1627947900000,24
1627948200000,23.5
1627948500000,23.5
1627948800000,23.5
1627949100000,23.5
1627949400000,23.5
1627949700000,23.5
1627950000000,23.5
1627950300000,23.5
1627950600000,23.5
1627950900000,23.5
1627951200000,23.5
1627951500000,23.5
1627951800000,23.5
1627952100000,23.5
1627952400000,23.5
1627952700000,23.5
1627953000000,23.5
1627953300000,23
1627953600000,23
1627953900000,23
1627954200000,23
1627954500000,23
1627954800000,23
1627955100000,23
1627955400000,23
1627955700000,23
1627956000000,23
1627956300000,23
1627956600000,23
1627956900000,23
1627957200000,23
1627957500000,23
1627957800000,23
1627958100000,23
1627958400000,23
1627958700000,23
1627959000000,23
1627959300000,23
1627959600000,23
1627959900000,22.5
1627960200000,22.5
1627960500000,22.5
1627960800000,22.5
1627961100000,22.5
1627961400000,22.5
1627961700000,22.5
1627962000000,22.5
1627962300000,22.5
1627962600000,22.5
1627962900000,22.5
1627963200000,22.5
1627963500000,22.5
1627963800000,22.5
1627964100000,22.5
1627964400000,22.5
1627964700000,22.5
1627965000000,22.5
1627965300000,22.5
1627965600000,22.5
1627965900000,22.5
1627966200000,22.5
1627966500000,22.5
1627966800000,22.5
1627967100000,22.5
1627967400000,22.5
1627967700000,22
1627968000000,22
1627968300000,22
1627968600000,22
1627968900000,22
1627969200000,22
1627969500000,22
1627969800000,22
1627970100000,22
1627970400000,22
1627970700000,22
1627971000000,22
1627971300000,22
1627971600000,22
1627971900000,22
1627972200000,22
1627972500000,22
1627972800000,22
1627973100000,22
1627973400000,22
1627973700000,22
1627974000000,22
1627974300000,22
1627974600000,22
1627974900000,22
1627975200000,22
1627975500000,22
1627975800000,22
1627976100000,22
1627976400000,22
1627976700000,22
1627977000000,22
1627977300000,22
1627977600000,22
1627977900000,22
1627978200000,22
1627978500000,22
1627978800000,22
1627979100000,22
1627979400000,22
1627979700000,22
1627980000000,22.5
1627980300000,22.5
1627980600000,22.5
1627980900000,22.5
1627981200000,22.5
1627981500000,22.5
1627981800000,22.5
1627982100000,22.5
1627982400000,22.5
1627982700000,22.5
1627983000000,22.5
1627983300000,22.5
1627983600000,23
1627983900000,23
1627984200000,23
1627984500000,23
1627984800000,23
1627985100000,23
1627985400000,23
1627985700000,23
1627986000000,23.5
1627986300000,23.5
1627986600000,23.5
1627986900000,23.5
1627987200000,23.5
1627987500000,24
1627987800000,24
1627988100000,24
1627988400000,24
1627988700000,24
1627989000000,24
1627989300000,24
1627989600000,24.5
1627989900000,24.5
1627990200000,24.5
1627990500000,25
1627990800000,25
1627991100000,25
1627991400000,25
1627991700000,25
1627992000000,25
1627992300000,25
1627992600000,25
1627992900000,25
1627993200000,25
1627993500000,25
1627993800000,25.5
1627994100000,25.5
1627994400000,25.5
1627994700000,25.5
1627995000000,25.5
1627995300000,25.5
1627995600000,25.5
1627995900000,25.5
1627996200000,26
1627996500000,26
1627996800000,26
1627997100000,26
1627997400000,26
1627997700000,26
1627998000000,26
1627998300000,26.5
1627998600000,26.5
1627998900000,26.5
1627999200000,26.5
1627999500000,26.5
1627999800000,26.5
1628000100000,27
1628000400000,27
1628000700000,27
1628001000000,27
1628001300000,27
1628001600000,27
1628001900000,27.5
1628002200000,27.5
1628002500000,27.5
1628002800000,27.5
1628003100000,27.5
1628003400000,27.5
1628003700000,27.5
1628004000000,27.5
1628004300000,27.5
1628004600000,27.5
1628004900000,28
1628005200000,28
1628005500000,28
1628005800000,28
1628006100000,28
1628006400000,28
1628006700000,28
1628007000000,28
1628007300000,28
1628007600000,28
1628007900000,28
1628008200000,28
1628008500000,28
1628008800000,28
1628009100000,28
1628009400000,28
1628009700000,28
1628010000000,28
1628010300000,28
1628010600000,28
1628010900000,27.5
1628011200000,27.5
1628011500000,27.5
1628011800000,27.5
1628012100000,27.5
1628012400000,27.5
1628012700000,27.5
1628013000000,27.5
1628013300000,27.5
1628013600000,27.5
1628013900000,27.5
1628014200000,27
1628014500000,27
1628014800000,27
1628015100000,27
1628015400000,27
1628015700000,27
1628016000000,27
1628016300000,27
1628016600000,27
1628016900000,27
1628017200000,27
1628017500000,27
1628017800000,26.5
1628018100000,26.5
1628018400000,26.5
1628018700000,26.5
1628019000000,26.5
1628019300000,26.5
1628019600000,26.5
1628019900000,26.5
1628020200000,26.5
1628020500000,26.5
1628020800000,26.5
1628021100000,26.5
1628021400000,26
1628021700000,26
1628022000000,26
1628022300000,26
1628022600000,26
1628022900000,26
1628023200000,26
1628023500000,26
1628023800000,26
1628024100000,26
1628024400000,25.5
1628024700000,25.5
1628025000000,25.5
1628025300000,25.5
1628025600000,25.5
1628025900000,25.5
1628026200000,25.5
1628026500000,25.5
1628026800000,25.5
1628027100000,25.5
1628027400000,25.5
1628027700000,25.5
1628028000000,25.5
1628028300000,25.5
1628028600000,25
1628028900000,25
1628029200000,25
1628029500000,25
1628029800000,25
1628030100000,25
1628030400000,25
1628030700000,25
1628031000000,25
1628031300000,25
1628031600000,25
1628031900000,25
1628032200000,25
1628032500000,25
1628032800000,24.5
1628033100000,24.5
1628033400000,24.5
1628033700000,24.5
1628034000000,24.5
1628034300000,24.5
1628034600000,24.5
1628034900000,24.5
1628035200000,24.5
1628035500000,24.5
1628035800000,24.5
1628036100000,24.5
1628036400000,24.5
1628036700000,24.5
1628037000000,24.5
1628037300000,24
1628037600000,24
1628037900000,24
1628038200000,24
1628038500000,24
1628038800000,24
1628039100000,24
1628039400000,24
1628039700000,24
1628040000000,24
1628040300000,24
1628040600000,24
1628040900000,24
1628041200000,24
1628041500000,24
1628041800000,24
1628042100000,24
1628042400000,24
1628042700000,23.5
1628043000000,23.5
1628043300000,23.5
1628043600000,23.5
1628043900000,23.5
1628044200000,23.5
1628044500000,23.5
1628044800000,23.5
1628045100000,23.5
1628045400000,23.5
1628045700000,23.5
1628046000000,23.5
1628046300000,23.5
1628046600000,23.5
1628046900000,23.5
1628047200000,23.5
1628047500000,23.5
1628047800000,23.5
1628048100000,23.5
1628048400000,23
1628048700000,23
